"Title","PubYear","Country","DALYinCurrentUSDollars"
"Health benefits, costs, and cost-effectiveness of earlier eligibility for adultantiretroviral therapy and expanded treatment coverage: a combined analysis of 12mathematical models",2013,"Vietnam",1526.3033615861
"Health benefits, costs, and cost-effectiveness of earlier eligibility for adultantiretroviral therapy and expanded treatment coverage: a combined analysis of 12mathematical models",2013,"Vietnam",1477.83139367754
"Health benefits, costs, and cost-effectiveness of earlier eligibility for adultantiretroviral therapy and expanded treatment coverage: a combined analysis of 12mathematical models",2013,"Vietnam",3034.57064208995
"Health benefits, costs, and cost-effectiveness of earlier eligibility for adultantiretroviral therapy and expanded treatment coverage: a combined analysis of 12mathematical models",2013,"Vietnam",1838.68828593082
"Health benefits, costs, and cost-effectiveness of earlier eligibility for adultantiretroviral therapy and expanded treatment coverage: a combined analysis of 12mathematical models",2013,"Vietnam",1345.50292128714
"Health benefits, costs, and cost-effectiveness of earlier eligibility for adultantiretroviral therapy and expanded treatment coverage: a combined analysis of 12mathematical models",2013,"Vietnam",17959.4277376587
"Health benefits, costs, and cost-effectiveness of earlier eligibility for adultantiretroviral therapy and expanded treatment coverage: a combined analysis of 12mathematical models",2013,"Vietnam",11382.2325944929
"Health benefits, costs, and cost-effectiveness of earlier eligibility for adultantiretroviral therapy and expanded treatment coverage: a combined analysis of 12mathematical models",2013,"Vietnam",8846.04396290844
"Cost-effectiveness analysis of infant feeding strategies to prevent mother-to-child transmission of HIV in South Africa",2013,"South Africa",-188.825351290494
"Cost-effectiveness analysis of infant feeding strategies to prevent mother-to-child transmission of HIV in South Africa",2013,"South Africa",1542.9719888469
"Cost-effectiveness analysis of infant feeding strategies to prevent mother-to-child transmission of HIV in South Africa",2013,"South Africa",-4584.40715917012
"Cost-effectiveness analysis of infant feeding strategies to prevent mother-to-child transmission of HIV in South Africa",2013,"South Africa",-659.390266335254
"Cost-effectiveness analysis of infant feeding strategies to prevent mother-to-child transmission of HIV in South Africa",2013,"South Africa",-74.1813456176395
"Cost-effectiveness analysis of infant feeding strategies to prevent mother-to-child transmission of HIV in South Africa",2013,"South Africa",445.088073705837
"The cost effectiveness of reconstructive surgery in Cambodia",2013,"Cambodia",113.90772164898
"Newborn screening by tandem mass spectrometry for glutaric aciduria type 1: A cost-effectiveness analysis",2013,"Germany",-13025.66138048
"Newborn screening by tandem mass spectrometry for glutaric aciduria type 1: A cost-effectiveness analysis",2013,"Germany",-9619.24742586005
"An analysis of the costs of Uganda's Child Days Plus: do low costs reveal an efficient program or an underfinanced one?",2014,"Uganda",14.8362691235279
"Cost-effectiveness of breast cancer control strategies in Central America: the cases of Costa Rica and Mexico",2014,"Mexico",6894.40453161926
"Cost-effectiveness of breast cancer control strategies in Central America: the cases of Costa Rica and Mexico",2014,"Mexico",8859.58125638002
"Cost-effectiveness of breast cancer control strategies in Central America: the cases of Costa Rica and Mexico",2014,"Mexico",10303.6061425302
"Cost-effectiveness of breast cancer control strategies in Central America: the cases of Costa Rica and Mexico",2014,"Mexico",12089.0337377702
"Cost-effectiveness of breast cancer control strategies in Central America: the cases of Costa Rica and Mexico",2014,"Mexico",18047.2951518852
"Cost-effectiveness of breast cancer control strategies in Central America: the cases of Costa Rica and Mexico",2014,"Mexico",59390.8013116619
"Cost-effectiveness of breast cancer control strategies in Central America: the cases of Costa Rica and Mexico",2014,"Mexico",55021.329183311
"Cost-effectiveness of breast cancer control strategies in Central America: the cases of Costa Rica and Mexico",2014,"Mexico",93871.2685597356
"Cost-effectiveness of breast cancer control strategies in Central America: the cases of Costa Rica and Mexico",2014,"Mexico",6992.12050135874
"Cost-effectiveness of breast cancer control strategies in Central America: the cases of Costa Rica and Mexico",2014,"Mexico",8474.749227406
"Cost-effectiveness of breast cancer control strategies in Central America: the cases of Costa Rica and Mexico",2014,"Mexico",9079.14059579467
"Cost-effectiveness of breast cancer control strategies in Central America: the cases of Costa Rica and Mexico",2014,"Mexico",10059.9194031799
"Cost-effectiveness of breast cancer control strategies in Central America: the cases of Costa Rica and Mexico",2014,"Mexico",10445.9578021507
"Cost-effectiveness of breast cancer control strategies in Central America: the cases of Costa Rica and Mexico",2014,"Mexico",6057.18375385132
"Cost-effectiveness of breast cancer control strategies in Central America: the cases of Costa Rica and Mexico",2014,"Mexico",7901.7234789337
"Cost-effectiveness of breast cancer control strategies in Central America: the cases of Costa Rica and Mexico",2014,"Mexico",7867.94511902376
"Cost-effectiveness of breast cancer control strategies in Central America: the cases of Costa Rica and Mexico",2014,"Mexico",8469.92374741886
"Cost-effectiveness of breast cancer control strategies in Central America: the cases of Costa Rica and Mexico",2014,"Mexico",10496.6253420156
"Cost-effectiveness of breast cancer control strategies in Central America: the cases of Costa Rica and Mexico",2014,"Mexico",9209.42855544731
"Cost-effectiveness of breast cancer control strategies in Central America: the cases of Costa Rica and Mexico",2014,"Costa Rica",5716.98741475829
"Cost-effectiveness of breast cancer control strategies in Central America: the cases of Costa Rica and Mexico",2014,"Costa Rica",11074.476570475
"Cost-effectiveness of breast cancer control strategies in Central America: the cases of Costa Rica and Mexico",2014,"Costa Rica",11120.3186303528
"Cost-effectiveness of breast cancer control strategies in Central America: the cases of Costa Rica and Mexico",2014,"Costa Rica",10865.7745610314
"Cost-effectiveness of breast cancer control strategies in Central America: the cases of Costa Rica and Mexico",2014,"Costa Rica",29661.0191109226
"Cost-effectiveness of breast cancer control strategies in Central America: the cases of Costa Rica and Mexico",2014,"Costa Rica",29627.2407510127
"Cost-effectiveness of breast cancer control strategies in Central America: the cases of Costa Rica and Mexico",2014,"Costa Rica",30253.3467793434
"Cost-effectiveness of breast cancer control strategies in Central America: the cases of Costa Rica and Mexico",2014,"Costa Rica",38425.2971375567
"Cost-effectiveness of breast cancer control strategies in Central America: the cases of Costa Rica and Mexico",2014,"Costa Rica",6534.90627257769
"Cost-effectiveness of breast cancer control strategies in Central America: the cases of Costa Rica and Mexico",2014,"Costa Rica",7513.27233996933
"Cost-effectiveness of breast cancer control strategies in Central America: the cases of Costa Rica and Mexico",2014,"Costa Rica",10135.9207129773
"Cost-effectiveness of breast cancer control strategies in Central America: the cases of Costa Rica and Mexico",2014,"Costa Rica",8547.13142721302
"Cost-effectiveness of breast cancer control strategies in Central America: the cases of Costa Rica and Mexico",2014,"Costa Rica",10765.6458512984
"Cost-effectiveness of breast cancer control strategies in Central America: the cases of Costa Rica and Mexico",2014,"Costa Rica",7065.70907116255
"Cost-effectiveness of breast cancer control strategies in Central America: the cases of Costa Rica and Mexico",2014,"Costa Rica",6510.77887264202
"Cost-effectiveness of breast cancer control strategies in Central America: the cases of Costa Rica and Mexico",2014,"Costa Rica",7291.30026056112
"Cost-effectiveness of breast cancer control strategies in Central America: the cases of Costa Rica and Mexico",2014,"Costa Rica",6532.49353258412
"Cost-effectiveness of breast cancer control strategies in Central America: the cases of Costa Rica and Mexico",2014,"Costa Rica",8720.84870674989
"Cost-effectiveness of breast cancer control strategies in Central America: the cases of Costa Rica and Mexico",2014,"Costa Rica",7773.84825927463
"Cost-effectiveness of rabies post exposure prophylaxis in Iran",2014,"Iran, Islamic Rep.",268.580600651732
"Hypertension education and adherence in South Africa: a cost-effectiveness analysis of community health workers",2014,"South Africa",360.721621645165
"Cost-effectiveness analysis of vaccinating children in Malawi with RTS,S vaccines in comparison with long-lasting insecticide-treated nets",2014,"Malawi",-256.859721477913
"Cost-effectiveness analysis of vaccinating children in Malawi with RTS,S vaccines in comparison with long-lasting insecticide-treated nets",2014,"Malawi",-102.477743669695
"Cost-effectiveness analysis of vaccinating children in Malawi with RTS,S vaccines in comparison with long-lasting insecticide-treated nets",2014,"Malawi",-213.834650056186
"Cost-effectiveness of a potential group B streptococcal vaccine program for pregnant women in South Africa",2014,"South Africa",1819.52004530946
"Cost-effectiveness of a potential group B streptococcal vaccine program for pregnant women in South Africa",2014,"South Africa",2371.4292567047
"Cost-effectiveness of a potential group B streptococcal vaccine program for pregnant women in South Africa",2014,"South Africa",284.856367171736
"Cost-effectiveness of a potential group B streptococcal vaccine program for pregnant women in South Africa",2014,"South Africa",707.39331180981
"Cost-effectiveness of preventive interventions to reduce alcohol consumption in Denmark",2014,"Denmark",-8797.13640998122
"Cost-effectiveness of preventive interventions to reduce alcohol consumption in Denmark",2014,"Denmark",9516.89692002149
"Cost-effectiveness of preventive interventions to reduce alcohol consumption in Denmark",2014,"Denmark",-9958.34577397458
"Cost-effectiveness of preventive interventions to reduce alcohol consumption in Denmark",2014,"Denmark",-9559.8498817432
"Cost-effectiveness of preventive interventions to reduce alcohol consumption in Denmark",2014,"Denmark",-862.120578594302
"Cost-effectiveness of preventive interventions to reduce alcohol consumption in Denmark",2014,"Denmark",105835.761455565
"The cost and cost-effectiveness of scaling up screening and treatment of syphilis in pregnancy: a model",2014,NA,131.746069816928
"Reduced population burden of road transport-related major trauma after introduction of an inclusive trauma system",2015,"Australia",NA
"Cost-effectiveness of integrated routine offering of prenatal HIV and syphilis screening in China",2014,"China",166.166214183513
"Cost-effectiveness of integrated routine offering of prenatal HIV and syphilis screening in China",2014,"China",426.097649227721
"Cost-effectiveness of integrated routine offering of prenatal HIV and syphilis screening in China",2014,"China",6689.37702241626
"Cost-effectiveness of integrated routine offering of prenatal HIV and syphilis screening in China",2014,"China",199.399457020215
"Cost-effectiveness of changes in alcohol taxation in Denmark: a modelling study",2014,"Denmark",-10001.3323583669
"Cost-effectiveness of tenofovir gel in urban South Africa: model projections of HIV impact and threshold product prices",2014,"South Africa",334.794755089419
"Does a significant reduction in malaria risk make lopinavir/ritonavir-based ART cost-effective for children with HIV in co-endemic, low-resource settings?",2014,"Uganda",42.3069386366971
"Does a significant reduction in malaria risk make lopinavir/ritonavir-based ART cost-effective for children with HIV in co-endemic, low-resource settings?",2014,"Uganda",169.618952782754
"Cost-effectiveness of interventions to prevent cardiovascular disease in Australia's indigenous population",2014,"Australia",54139.1596979452
"Cost-effectiveness of interventions to prevent cardiovascular disease in Australia's indigenous population",2014,"Australia",28445.9991633271
"Cost-effectiveness of interventions to prevent cardiovascular disease in Australia's indigenous population",2014,"Australia",10093.7416385999
"Cost-effectiveness of interventions to prevent cardiovascular disease in Australia's indigenous population",2014,"Australia",-2538.08051115472
"Cost-effectiveness of interventions to prevent cardiovascular disease in Australia's indigenous population",2014,"Australia",192698.704009635
"Comparing cost-effectiveness of standardised tuberculosis treatments given varying drug resistance",2014,"Ecuador",NA
"Comparing cost-effectiveness of standardised tuberculosis treatments given varying drug resistance",2014,"Ecuador",NA
"Comparing cost-effectiveness of standardised tuberculosis treatments given varying drug resistance",2014,"Ecuador",6818.74928917342
"Urban greenways have the potential to increase physical activity levels cost-effectively",2014,"United Kingdom",7806.95106624567
"Child Health Week in Zambia: costs, efficiency, coverage and a reassessment of need",2014,"Zambia",277.734957992442
"Costs and Consequences of Using Interferon-gamma Release Assays for the Diagnosis of Active Tuberculosis in India",2014,"India",24.44160081045
"Costs and Consequences of Using Interferon-gamma Release Assays for the Diagnosis of Active Tuberculosis in India",2014,"India",383.288739982057
"Costs and Consequences of Using Interferon-gamma Release Assays for the Diagnosis of Active Tuberculosis in India",2014,"India",-230.796481543804
"Cost-effectiveness of treatment and secondary prevention of acute myocardial infarction in India: a modeling study",2014,"India",0.581581749642294
"Cost-effectiveness of treatment and secondary prevention of acute myocardial infarction in India: a modeling study",2014,"India",729.944440877573
"Cost-effectiveness of treatment and secondary prevention of acute myocardial infarction in India: a modeling study",2014,"India",314.528905418792
"Cost-effectiveness of treatment and secondary prevention of acute myocardial infarction in India: a modeling study",2014,"India",2065.20866199508
"Cost-effectiveness of treatment and secondary prevention of acute myocardial infarction in India: a modeling study",2014,"India",3287.71723777378
"Cost-effectiveness of treatment and secondary prevention of acute myocardial infarction in India: a modeling study",2014,"India",7655.5148677404
"Cost-effectiveness of treatment and secondary prevention of acute myocardial infarction in India: a modeling study",2014,"India",2005.86358550097
"Cost-effectiveness of treatment and secondary prevention of acute myocardial infarction in India: a modeling study",2014,"India",NA
"Peri-operative pulse oximetry in low-income countries: a cost-effectiveness analysis",2014,NA,127.762913327352
"Peri-operative pulse oximetry in low-income countries: a cost-effectiveness analysis",2014,NA,415.50721377765
"Cost-effectiveness of tuberculosis screening and isoniazid treatment in the TB/HIV in Rio (THRio) Study",2014,"Brazil",3078.82256851451
"Finding a needle in the haystack: the costs and cost-effectiveness of syphilis diagnosis and treatment during pregnancy to prevent congenital syphilis in Kalomo District of Zambia",2014,"Zambia",707.916182478636
"Cost-effectiveness of larviciding for urban malaria control in Tanzania",2014,"Tanzania",48.471967908569
"How much is tuberculosis screening worth? Estimating the value of active case finding for tuberculosis in South Africa, China, and India",2014,"India",698.898141937507
"A one health framework for the evaluation of rabies control programmes: a case study from Colombo City, Sri Lanka",2014,"Sri Lanka",1605.82273531935
"Community mobilisation and empowerment interventions as part of HIV prevention for female sex workers in Southern India: a cost-effectiveness analysis",2014,"India",16.2462326230667
"Community mobilisation and empowerment interventions as part of HIV prevention for female sex workers in Southern India: a cost-effectiveness analysis",2014,"India",15.5098594730127
"Assessment of the patient, health system, and population effects of Xpert MTB/RIF and alternative diagnostics for tuberculosis in Tanzania: an integrated modelling approach",2014,"Tanzania",122.870802372884
"Assessment of the patient, health system, and population effects of Xpert MTB/RIF and alternative diagnostics for tuberculosis in Tanzania: an integrated modelling approach",2014,"Tanzania",42.8356925703633
"Assessment of the patient, health system, and population effects of Xpert MTB/RIF and alternative diagnostics for tuberculosis in Tanzania: an integrated modelling approach",2014,"Tanzania",32.6903969615931
"Assessment of the patient, health system, and population effects of Xpert MTB/RIF and alternative diagnostics for tuberculosis in Tanzania: an integrated modelling approach",2014,"Tanzania",183.742576025506
"Assessment of the patient, health system, and population effects of Xpert MTB/RIF and alternative diagnostics for tuberculosis in Tanzania: an integrated modelling approach",2014,"Tanzania",157.81570946976
"Assessment of the patient, health system, and population effects of Xpert MTB/RIF and alternative diagnostics for tuberculosis in Tanzania: an integrated modelling approach",2014,"Tanzania",228.832778731152
"Assessment of the patient, health system, and population effects of Xpert MTB/RIF and alternative diagnostics for tuberculosis in Tanzania: an integrated modelling approach",2014,"Tanzania",233.306854094619
"Cost-effectiveness of HIV prevention for high-risk groups at scale: an economic evaluation of the Avahan programme in south India",2014,"India",105.853640320265
"Cost-effectiveness of HIV prevention for high-risk groups at scale: an economic evaluation of the Avahan programme in south India",2014,"India",49.4750710192541
"Cost-effectiveness of HIV prevention for high-risk groups at scale: an economic evaluation of the Avahan programme in south India",2014,"India",25.3128270331068
"Cost-effectiveness of HIV prevention for high-risk groups at scale: an economic evaluation of the Avahan programme in south India",2014,"India",20.7104948452692
"Cost-effectiveness of HIV prevention for high-risk groups at scale: an economic evaluation of the Avahan programme in south India",2014,"India",31.0657422679037
"Cost-effectiveness of HIV prevention for high-risk groups at scale: an economic evaluation of the Avahan programme in south India",2014,"India",541.924615117877
"Cost-effectiveness of HIV prevention for high-risk groups at scale: an economic evaluation of the Avahan programme in south India",2014,"India",20.7104948452692
"Cost-effectiveness of HIV prevention for high-risk groups at scale: an economic evaluation of the Avahan programme in south India",2014,"India",164.533375715194
"Cost-effectiveness of HIV prevention for high-risk groups at scale: an economic evaluation of the Avahan programme in south India",2014,"India",19.5599117983098
"Cost-effectiveness of HIV prevention for high-risk groups at scale: an economic evaluation of the Avahan programme in south India",2014,"India",113.90772164898
"Cost-effectiveness of HIV prevention for high-risk groups at scale: an economic evaluation of the Avahan programme in south India",2014,"India",73.6373150054015
"Cost-effectiveness of HIV prevention for high-risk groups at scale: an economic evaluation of the Avahan programme in south India",2014,"India",456.781469642881
"Cost-effectiveness of HIV prevention for high-risk groups at scale: an economic evaluation of the Avahan programme in south India",2014,"India",56.3785693010105
"Cost-effectiveness of HIV prevention for high-risk groups at scale: an economic evaluation of the Avahan programme in south India",2014,"India",64.4326506297263
"Cost-effectiveness of HIV prevention for high-risk groups at scale: an economic evaluation of the Avahan programme in south India",2014,"India",33.3669083618225
"Cost-effectiveness of HIV prevention for high-risk groups at scale: an economic evaluation of the Avahan programme in south India",2014,"India",414.209896905383
"Cost-effectiveness of HIV prevention for high-risk groups at scale: an economic evaluation of the Avahan programme in south India",2014,"India",101.251308132427
"Cost-effectiveness of HIV prevention for high-risk groups at scale: an economic evaluation of the Avahan programme in south India",2014,"India",34.5174914087819
"Cost-effectiveness of HIV prevention for high-risk groups at scale: an economic evaluation of the Avahan programme in south India",2014,"India",19.5599117983098
"Cost-effectiveness of HIV prevention for high-risk groups at scale: an economic evaluation of the Avahan programme in south India",2014,"India",73.6373150054015
"Cost-effectiveness of HIV prevention for high-risk groups at scale: an economic evaluation of the Avahan programme in south India",2014,"India",35.6680744557413
"Cost-effectiveness of HIV prevention for high-risk groups at scale: an economic evaluation of the Avahan programme in south India",2014,"India",98.9501420385082
"Cost-effectiveness of HIV prevention for high-risk groups at scale: an economic evaluation of the Avahan programme in south India",2014,"India",52.9268201601323
"Modeling the cost effectiveness of malaria control interventions in the highlands of western Kenya",2014,"Kenya",4.83592424018049
"Modeling the cost effectiveness of malaria control interventions in the highlands of western Kenya",2014,"Kenya",6.91007356464019
"Cost-effectiveness of HIV drug resistance testing to inform switching to second line antiretroviral therapy in low income settings",2014,"Zimbabwe",866.224682984422
"Cost-effectiveness of HIV drug resistance testing to inform switching to second line antiretroviral therapy in low income settings",2014,"Zimbabwe",603.603716038118
"Cost-effectiveness of HIV drug resistance testing to inform switching to second line antiretroviral therapy in low income settings",2014,"Zimbabwe",862.994137123209
"Cost-effectiveness of HIV drug resistance testing to inform switching to second line antiretroviral therapy in low income settings",2014,"Zimbabwe",1563.96683339247
"Cost-effectiveness of HIV drug resistance testing to inform switching to second line antiretroviral therapy in low income settings",2014,"Zimbabwe",1382.96880537814
"Cost-effectiveness of HIV drug resistance testing to inform switching to second line antiretroviral therapy in low income settings",2014,"Zimbabwe",1212.52061410178
"Cost-effectiveness of HIV drug resistance testing to inform switching to second line antiretroviral therapy in low income settings",2014,"Zimbabwe",1656.98031625946
"Cost-effectiveness of HIV drug resistance testing to inform switching to second line antiretroviral therapy in low income settings",2014,"Zimbabwe",1479.28389518282
"Cost-effectiveness of HIV drug resistance testing to inform switching to second line antiretroviral therapy in low income settings",2014,"Zimbabwe",1496.67746020884
"Impact and cost-effectiveness of new tuberculosis vaccines in low- and middle-income countries",2014,"Multiple Countries",5.32064391926618
"Impact and cost-effectiveness of new tuberculosis vaccines in low- and middle-income countries",2014,"Multiple Countries",37.3234152895982
"Impact and cost-effectiveness of new tuberculosis vaccines in low- and middle-income countries",2014,"Multiple Countries",61.3452207810309
"Impact and cost-effectiveness of new tuberculosis vaccines in low- and middle-income countries",2014,"Multiple Countries",0.710170692613919
"Impact and cost-effectiveness of new tuberculosis vaccines in low- and middle-income countries",2014,"Multiple Countries",3.94539273674399
"Impact and cost-effectiveness of new tuberculosis vaccines in low- and middle-income countries",2014,"Multiple Countries",2.7617749157208
"Where the road ends, yaws begins? The cost-effectiveness of eradication versus more roads",2014,"International",429.363870967742
"Helping hands: a cost-effectiveness study of a humanitarian hand surgery mission",2014,"Honduras",478.623681231414
"Cost-effectiveness of dihydroartemisinin-piperaquine compared with artemether-lumefantrine for treating uncomplicated malaria in children at a district hospital in Tanzania",2014,"Tanzania",13.9779628387501
"Cost-effectiveness of dihydroartemisinin-piperaquine compared with artemether-lumefantrine for treating uncomplicated malaria in children at a district hospital in Tanzania",2014,"Tanzania",14.2018356951837
"Cost-effectiveness of the Health X Project for tuberculosis control in China",2014,"China",164.949363133123
"Short-term surgical mission to the Dominican Republic: a cost-benefit analysis",2014,"Dominican Republic",343.677525022431
"Cost effectiveness of a short-term pediatric neurosurgical brigade to Guatemala",2014,"Guatemala",433.993201041839
"Evaluating the cost-effectiveness of preventive zinc supplementation",2014,NA,682.552943456711
"Evaluating the cost-effectiveness of preventive zinc supplementation",2014,NA,1365.10588691342
"Evaluating the cost-effectiveness of preventive zinc supplementation",2014,NA,990.473937733565
"Evaluating the cost-effectiveness of preventive zinc supplementation",2014,NA,198.092533036578
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Afghanistan",1067.74106757832
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Albania",6247.66594498953
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Algeria",4406.73306985449
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Angola",430.318059562815
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Argentina",1117.21613859758
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Armenia",995.254335619879
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Australia",43031.8059562815
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Austria",37624.0656355723
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Azerbaijan",1737.38040090869
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Bahamas, The",13806.9965635128
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Malaysia",2899.46927833768
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Maldives",3348.19666665185
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Mali",205.954365405732
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Malta",220911.945016204
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Mauritania",381.99357159052
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Mauritius",1691.35707903032
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Mexico",1311.66467353371
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Micronesia, Fed. Sts.",17373.8040090869
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Moldova",601.754933559765
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Mongolia",775.492973650634
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Bahrain",116208.887742899
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Montenegro",1576.29877433438
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Morocco",1794.90955325666
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Mozambique",110.571030812798
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Myanmar",453.329720502003
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Namibia",2600.31768612824
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Nepal",398.101734247952
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Netherlands",42801.6893468896
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"New Zealand",71681.3238255705
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Nicaragua",304.90450744424
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Niger",903.207691863127
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Bangladesh",575.291523479699
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Nigeria",783.54705497935
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Norway",28994.6927833768
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Oman",39349.9402060114
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Pakistan",1714.3687399695
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Panama",1426.72297822965
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Papua New Guinea",294.549260021606
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Paraguay",707.60857388003
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Peru",891.701861393533
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Philippines",1829.42704466544
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Poland",15187.6962198641
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Barbados",9618.87427258057
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Portugal",19790.0284077016
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Qatar",900906.525769209
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Romania",889.400695299615
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Russian Federation",1576.29877433438
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Rwanda",211.707280640529
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"St. Lucia",1875.45036654382
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"St. Vincent and the Grenadines",1921.47368842219
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Samoa",4418.23890032409
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Sao Tome and Principe",324.46441924255
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Saudi Arabia",93427.3434131031
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Belarus",1990.50867123976
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Senegal",342.873747993901
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Serbia",1369.19382588168
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Sierra Leone",400.402900341871
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Singapore",28189.2846505053
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Slovak Republic",15072.6379151681
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Slovenia",24967.6521190189
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Solomon Islands",361.283076745251
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Somalia",344.02433104086
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"South Africa",1086.15039632967
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Spain",36588.5408933089
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Belgium",44182.3890032409
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Sri Lanka",2094.0611454661
"Cost-effectiveness of female human papillomavirus vaccination in 179 countries: a PRIME modelling study",2014,"Sudan",2416.22439861474
